StarID,Hip,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,Mag,AbsMag,Spectrum,ColorIndex
21693,30141,44379, , ,,,6.34310299,-23.63780374,196.0784314,6.49,0.02785088,K0III       ,1.132
23765,32746,49364, , ,,,6.82897194,37.51273042,230.9468822,6.49,-0.327560518,K5          ,1.553
24544,33754,52382,2627,,          , ,7.0109275,-9.20297055,900.9009009,6.49,-3.283385106,B1Ib        ,0.142
24923,34238,52030,2617,,          , ,7.09767089,70.73194016,259.7402597,6.49,-0.582696352,K0III       ,1.568
26243,35946,59640, , ,,,7.41030932,-71.47075644,77.51937984,6.49,2.042948551,A3V         ,0.12
28005,38209,63734, , ,,,7.8279997,-19.50548358,127.8772379,6.49,0.956033765,K2III       ,1.234
28081,38303,63798, , ,,,7.84752989,4.45939601,118.623962,6.49,1.119137873,G5          ,0.944
28114,38349,63588, , ,,,7.85426239,37.08215389,120.6272618,6.49,1.082772653,K2          ,1.51
29623,40299,69168, , ,,,8.22934953,-46.57869454,309.5975232,6.49,-0.963987388,B3V         ,-0.159
30496,41426,71805, , ,,,8.44939824,-52.70484071,54.08328826,6.49,2.824684556,F5V...      ,0.419
30863,41905,72752, , ,,,8.54458702,-47.04213104,199.6007984,6.49,-0.010811371,K2III       ,1.293
32142,43528,75989, , ,,,8.86544477,-40.98659824,341.2969283,6.49,-1.175661898,Ap...       ,-0.106
32176,43573,76001,3533,,          , ,8.87392906,-32.50930296,247.5247525,6.49,-0.478093174,K2/K3III    ,1.451
32634,44148,76908, , ,,,8.99080352,13.07440776,396.8253968,6.49,-1.502997296,K5III       ,1.462
33417,45170,79096,3650,Gl 337  A, 81Pi 1Cnc, ,9.20496263,14.99544127,20.4792136,6.49,4.933433621,G9V         ,0.731
34754,46879,82408, , ,,,9.55312827,45.51385304,179.2114695,6.49,0.223170995,K0          ,1.141
35429,47779,84252,3869,,          , ,9.7416678,18.8636265,142.4501425,6.49,0.721685561,K0          ,1.158
35605,48023,84680, , ,,,9.78950131,23.64769203,197.2386588,6.49,0.015039797,K0          ,1.093
37852,51047,90250, , ,,,10.4291664,35.42557117,126.5822785,6.49,0.978135456,K1III       ,1.089
38454,51852,91790,4152,,          , ,10.59412795,-18.56900618,72.09805335,6.49,2.200382305,A5IV/V      ,0.199
41292,55846,99491,4414,Gl 429  A, 83    Leo, ,11.44604048,3.01265989,17.6709666,6.49,5.25369847,K0IV        ,0.778
41666,56388,100456, , ,,,11.56009257,2.49907231,384.6153846,6.49,-1.43513326,K5          ,1.601
41892,56716,100858, , ,,,11.62842017,77.59569368,520.8333333,6.49,-2.093493856,K5          ,1.61
41960,56816,101150,4481,,          , ,11.64697798,64.34696298,196.4636542,6.49,0.023588912,A5IV        ,0.154
43076,58450,104078, , ,,,11.98593774,-10.47597109,263.8522427,6.49,-0.61680395,K2          ,1.45
43116,58512,104179,4584,,          , ,11.99927922,34.03466959,114.8105626,6.49,1.190090775,A9III       ,0.243
43453,59021,105113, , ,,,12.10145809,-32.96075904,51.33470226,6.49,2.937944763,G0V         ,0.623
47020,64375,114576,4978,,          , ,13.19423458,-26.55172563,112.6126126,6.49,1.232064829,A5V         ,0.193
47309,64797,115404,,Gl 505  A,, ,13.28074089,17.01781641,11.22712473,6.49,6.238657262,K2V         ,0.926
47908,65682,117033, , ,,,13.46718973,-26.40222506,333.3333333,6.49,-1.124393726,K5III       ,1.608
47938,65723,117261,5077,,          , ,13.47395339,40.72978568,132.4503311,6.49,0.879734758,G8III       ,0.927
48503,66522,118660,5129,,          , ,13.63551767,14.30196227,71.68458781,6.49,2.212871038,A9Vs        ,0.274
48567,66613,118970, , ,,,13.65414542,51.80419954,458.7155963,6.49,-1.817717532,K2          ,1.378
49626,68184,122064,5256,,          , ,13.95891582,61.4923353,10.10407194,6.49,6.467517851,K3V         ,1.04
49764,68413,121901,5252,,          , ,14.00485267,-61.48094266,65.18904824,6.49,2.419126798,F1III-IV    ,0.333
51128,70452,126251,5393,,          , ,14.4113603,-11.66964736,89.84725966,6.49,1.722475822,F4III       ,0.417
51156,70501,126363, , ,,,14.42156339,-13.35317029,159.4896332,6.49,0.476337704,K2III       ,1.223
51682,71295,127964,5438,,          , ,14.58075519,-20.4393776,187.9699248,6.49,0.119558161,A3V         ,0.139
51806,71494,128154, , ,,,14.62011878,-53.06074908,217.8649237,6.49,-0.200936572,K2/K3III    ,1.447
52485,72508,131040,5537,,          , ,14.82565762,51.37449776,51.51983514,6.49,2.930127677,F5IV        ,0.401
53528,74044,133557, , ,,,15.13226439,-61.12865899,124.6882793,6.49,1.010871841,F2III       ,0.432
53776,74391,134758, , ,,,15.20334352,-19.10642417,170.3577513,6.49,0.333190506,K4III       ,1.507
54406,75324,136607, , ,,,15.39027879,-46.14039293,151.7450683,6.49,0.584427073,G8III       ,0.945
54676,75736,129723,5491,,          , ,15.47241223,-88.13281448,64.35006435,6.49,2.447255072,Am          ,0.303
54886,76048,138221,5753,,          , ,15.53062261,-32.88106085,139.0820584,6.49,0.773644452,B6/B7V      ,0.065
54987,76198,138803,5783,,          , ,15.56464874,17.13747753,62.81407035,6.49,2.499715317,F3III       ,0.341
55690,77235,140722,5856,,          , ,15.77024829,-28.06142741,68.0735194,6.49,2.325108979,F0V         ,0.332
58068,80719,148515,6137,,          , ,16.48027435,-8.12867261,46.4037123,6.49,3.157236372,F2V         ,0.41
59496,82723,152220, , ,,,16.908765,-49.71078963,431.0344828,6.49,-1.682560076,K1II        ,1.466
61388,85317,158485,6514,,          , ,17.43467968,58.65186189,109.2896175,6.49,1.29710547,A4V         ,0.139
65242,90509,165338, , ,,,18.46842953,-84.38723353,182.8153565,6.49,0.179936632,B8/B9V      ,-0.035
65397,90729,170829,6950,,          , ,18.51156702,20.81568735,35.81661891,6.49,3.71957707,G8IV        ,0.795
65704,91132,171369,6969,,          , ,18.58925341,-20.84043868,93.37068161,6.49,1.638947354,F0IV/V      ,0.28
65882,91369,171957,6989,,          , ,18.63457798,-14.00476208,212.7659574,6.49,-0.14951071,B8II/III    ,0.189
65902,91394,172088,6999,,          , ,18.63994314,-3.19372155,49.97501249,6.49,2.996235443,F9IV        ,0.553
66140,91707,173087,7033,,          , ,18.70224642,34.74631578,404.8582996,6.49,-1.546515234,B5V         ,-0.116
66582,92296,174005, , ,,,18.81096876,-6.00438915,161.5508885,6.49,0.448453245,A2          ,0.242
67288,93209,175855,7156,,          , ,18.98637954,-39.53463573,149.0312966,6.49,0.623612601,B9.5V       ,-0.04
67314,93238,175007, , ,,,18.99146523,-70.4683674,107.5268817,6.49,1.332414743,A8V         ,0.305
70018,96771,186340,7500,,          , ,19.67033114,60.50713097,120.0480192,6.49,1.093225007,A5V         ,0.212
70650,97607,187567,7554,,          , ,19.83818887,7.90242825,476.1904762,6.49,-1.898903526,B2.5IVe     ,-0.086
70930,97967,188294,7594,, 57    Aql, ,19.91057234,-8.2369743,110.864745,6.49,1.266032688,B8V         ,-0.04
70988,98038,188405,7599,,          , ,19.92208067,-6.73463769,85.68980291,6.49,1.82535428,F2V         ,0.391
71309,98458,189671, , ,,,20.00426621,26.18790438,452.4886878,6.49,-1.788038632,G8II        ,1.132
71953,99294,191892, , ,,,20.15621369,56.02687302,380.2281369,6.49,-1.410221258,K0          ,0.938
72698,100250,193722,7786,,          , ,20.33223434,46.83730538,374.5318352,6.49,-1.377443693,B9p Si      ,-0.084
72796,100379,192887, , ,,,20.35790587,-66.74969742,44.01408451,6.49,3.272041635,F6V         ,0.505
73000,100651,194668,7815,,          , ,20.40898783,53.55190298,448.4304933,6.49,-1.768475685,B9.5III     ,-0.025
73641,101505,196035,7862,,          , ,20.56943859,20.98519665,452.4886878,6.49,-1.788038632,B3IV        ,-0.138
74387,102496,197649,7935,,          , ,20.77182723,-36.12002528,69.3481276,6.49,2.284826302,F3/F5V      ,0.433
78010,107299,206429, , ,,,21.73309907,-57.32511897,43.38394794,6.49,3.303354649,F7IV/V      ,0.484
78295,107710,207826, , ,,,21.81892328,66.79219333,96.43201543,6.49,1.568893782,F3IV        ,0.391
81647,112432,215504,8659,,          , ,22.7745043,-49.68512013,233.1002331,6.49,-0.347713539,K0III-IV    ,1.162
81724,112533,215562, , ,,,22.79325161,-65.56023545,194.1747573,6.49,0.049036145,K1III       ,1.208
83391,114937,219531,8847,,          , ,23.28051392,-41.19443278,149.9250375,6.49,0.61062917,K0III       ,1.07
83526,115121,219823, , ,,,23.31757906,-28.38787084,229.3577982,6.49,-0.312567554,K5III       ,1.535
84668,116781,222399,8973,,          , ,23.66745084,37.65283835,89.28571429,6.49,1.736090113,F2IV        ,0.355
85224,117571,223549, , ,,,23.84323102,-47.37701473,132.9787234,6.49,0.871089203,G8III       ,1.025
96,128,224890, , ,,,0.02758431,73.61187664,65.78947368,6.5,2.40921794,Am...       ,0.182
743,1009,800, , ,,,0.20946774,44.70724772,158.7301587,6.5,0.496702747,K0          ,1.112
975,1331,1256,61,,          , ,0.27842988,-20.21005714,187.6172608,6.5,0.133636045,B6III/IV    ,-0.108
4485,6429,8335,393,, 43    Cet, ,1.37633787,-0.44964397,166.9449082,6.5,0.387134112,K0III:      ,1.079
4668,6687,8713, , ,,,1.43120246,-3.92732676,101.2145749,6.5,1.473784723,K0          ,1.348
6930,9951,13218, , ,,,2.13491595,-41.88039268,87.18395815,6.5,1.79781709,A4V         ,0.205
7221,10361,13519, , ,,,2.22597505,53.05859199,2564.102564,6.5,-5.544676965,K5          ,1.661
7577,10854,14417,684,,          , ,2.32798856,-4.34558086,167.2240803,6.5,0.38350592,A3V         ,0.082
8142,11644,15634,733,,          , ,2.50379829,-25.18651726,106.4962726,6.5,1.363327961,DAn...      ,0.294
10380,14791,19439, , ,,,3.18355676,64.89630197,78.43137255,6.5,2.027550924,A4V         ,0.163
11158,15884,21360, , ,,,3.41005822,-51.06270539,133.5113485,6.5,0.872409088,A0V         ,0.003
11522,16425,21684, , ,,,3.52507668,40.76003616,133.6898396,6.5,0.869507989,A5          ,0.243
11926,17026,22615,1103,,          , ,3.65001747,20.91584806,151.5151515,6.5,0.597719678,Am...       ,0.151
12109,17298,23308, , ,,,3.70275453,-45.95792132,39.38558488,6.5,3.523313504,F8V         ,0.522
14831,21053,28568, , ,,,4.51298237,16.1487514,41.18616145,6.5,3.426243412,F5V         ,0.428
16193,22923,31411,1578,,          , ,4.93287834,5.39905815,150.1501502,6.5,0.617371146,A0V         ,0.025
18373,25911,32196,1616,,          , ,5.5299996,85.93871532,99.50248756,6.5,1.510830309,A5m         ,0.36
18485,26054,36484,1850,,          , ,5.55761253,32.80131934,91.07468124,6.5,1.703011701,A2m         ,0.094
19348,27164,38200, , ,,,5.75822007,31.32486889,307.6923077,6.5,-0.940583195,K0          ,1.1
20474,28656,40568, , ,,,6.0511961,57.01842488,173.3102253,6.5,0.305879066,G5          ,0.953
22146,30700,45418, , ,,,6.45024393,-4.35564885,331.1258278,6.5,-1.099965285,B4V         ,-0.155
23146,31977,49268,2505,,          , ,6.68265624,-71.7750932,132.8021248,6.5,0.883974881,K1IIICN...  ,1.11
24920,34234,53755,2670,,          , ,7.09712271,-10.6600828,1086.956522,6.5,-3.681060863,B0.5IVn     ,-0.062
25321,34763,54986, , ,,,7.19634492,16.97642385,336.7003367,6.5,-1.136217753,K5          ,1.423
27280,37293,61672,2956,,          , ,7.65749573,-26.86309474,251.2562814,6.5,-0.50058464,B6V         ,-0.094
27556,37634,62286, , ,,,7.72255723,4.94580067,197.2386588,6.5,0.025039797,K0          ,1.356
27783,37934,62140,2977,, 49    Cam, ,7.77429489,62.83067078,81.16883117,6.5,1.953053539,F0p SrEu    ,0.262
28158,38403,63630, , ,,,7.86774804,45.93309767,104.1666667,6.5,1.411356165,A3          ,0.213
28686,39094,65392, , ,,,7.99760911,36.08209513,249.3765586,6.5,-0.484278137,K5          ,1.561
29175,39730,67408, , ,,,8.12112036,-17.36880923,195.3125,6.5,0.046349805,K1III       ,1.246
30067,40878,69682,3258,,          , ,8.34143315,53.57435244,62.73525721,6.5,2.512441585,F0IV        ,0.3
30608,41572,71815,3344,,          , ,8.47668269,-23.07098606,159.2356688,6.5,0.489798219,A1/A2V      ,0.06
30809,41833,72115, , ,,,8.52814231,18.98778412,314.4654088,6.5,-0.9878644,K0          ,1.496
34512,46566,81790,3747,,          , ,9.49663026,55.74533554,44.345898,6.5,3.265732731,F3Vs        ,0.394
34766,46891,82523,3792,,          , ,9.55508849,28.36801811,92.16589862,6.5,1.677148691,A3Vnn       ,0.128
35237,47521,83564, , ,,,9.6879897,55.8665752,126.4222503,6.5,0.990882417,K1III-IV    ,1.15
35348,47664,83886,3855,,          , ,9.7186104,54.36378463,91.74311927,6.5,1.68713249,A5m         ,0.121
35942,48469,85871,3920,,          , ,9.88336255,-55.37321732,2173.913043,6.5,-5.186210842,B1V         ,-0.145
36365,49052,87030,3953,,          , ,10.00960605,-56.94616519,156.7398119,6.5,0.524103394,K0III       ,0.979
36683,49477,87816,3978,,          , ,10.10201764,-52.18797821,120.7729469,6.5,1.090151684,K0III       ,0.997
37584,50693,89747,4068,,          , ,10.35221603,-17.98488815,58.00464037,6.5,2.682686307,F3IV        ,0.402
38643,52103,92399, , ,,,10.64594288,-59.2624197,460.8294931,6.5,-1.817701331,B4/B5III/IV ,-0.098
41156,55645,99145, , ,,,11.3990399,-57.88039388,172.1170396,6.5,0.320880662,M0III       ,1.504
43943,59742,106500, , ,,,12.25178307,-29.23719253,141.4427157,6.5,0.747097069,K0III       ,1.086
45886,62600,111572, , ,,,12.82723637,48.74004824,152.4390244,6.5,0.584519197,K1III       ,1.135
46557,63647,113436,4936,,          , ,13.04457115,59.71632956,188.6792453,6.5,0.121379348,A3Vn        ,0.055
47124,64530,114975, , ,,,13.22665047,36.88758126,413.2231405,6.5,-1.58092317,M0          ,1.616
47813,65530,117043,5070,Gl 511.1 ,          , ,13.43343535,63.26073879,21.34016219,6.5,4.854011421,G6V         ,0.739
50650,69704,125076, , ,,,14.26733544,45.56611067,125.6281407,6.5,1.004565339,K0          ,1.041
50995,70236,126009, , ,,,14.37056311,29.369984,217.3913043,6.5,-0.186210842,MIII        ,1.44
52491,72518,130021, , ,,,14.82696151,-68.93615786,261.0966057,6.5,-0.58400613,B3III       ,-0.101
52936,73156,132145,5574,,          , ,14.95100259,21.5554846,136.239782,6.5,0.8284803,A1V         ,0.015
53811,74441,135061, , ,,,15.21310965,10.70246828,205.338809,6.5,-0.062355194,K2          ,1.274
54115,74895,136027, , ,,,15.30628282,0.93945188,132.4503311,6.5,0.889734758,K0          ,1.6
54369,75272,136646, , ,,,15.37921909,-29.3419069,135.8695652,6.5,0.834389072,K0III       ,1.011
57025,79208,144481, , ,,,16.16644271,-62.96700696,104.3841336,6.5,1.406827545,A3m...      ,0.231
57456,79834,146740, , ,,,16.29537958,1.49671673,183.4862385,6.5,0.181982511,K0          ,1.128
59837,83202,153234, , ,,,17.00396092,-44.98846818,50.60728745,6.5,2.978934701,F3V         ,0.403
60938,84700,155951, , ,,,17.31438403,-62.87451877,166.3893511,6.5,0.39437236,K1III       ,1.087
61054,84856,156846,6441,,          , ,17.3428877,-19.33339899,48.9955904,6.5,3.049215024,G1V         ,0.578
64181,89104,167387,6827,,          , ,18.18532271,60.40952138,140.6469761,6.5,0.759348004,A1Vnn       ,-0.002
65154,90398,170111,6924,,          , ,18.444702,26.44923123,239.8081535,6.5,-0.399319725,B3V         ,-0.107
65186,90437,169913, , ,,,18.45246215,-8.0404309,99.70089731,6.5,1.506504665,K0          ,1.054
66728,92487,174152, , ,,,18.84962422,-41.06267808,543.4782609,6.5,-2.175910885,B5III       ,-0.075
67171,93053,176668,7191,,          , ,18.95481549,62.39687223,93.45794393,6.5,1.646918888,G5IV comp   ,0.927
68360,94604,184146,7425,,          , ,19.25219701,83.46272941,150.8295626,6.5,0.607567642,A3V         ,0.108
68598,94910,181182,7326,,          , ,19.31344673,19.61047566,310.5590062,6.5,-0.960720642,B8III + K   ,-0.006
69004,95453,182475,7366,,          , ,19.41708664,-4.88455503,100.8064516,6.5,1.482558361,A9V         ,0.34
69884,96601,185436,7472,,          , ,19.63827617,20.78347323,175.4385965,6.5,0.279374278,K0III       ,1.037
70816,97819,187421,7549,,          , ,19.87753141,-54.97645289,84.53085376,6.5,1.864923723,A2V         ,0.1
71466,98661,190066, , ,,,20.03947388,22.15148634,1123.595506,6.5,-3.753049967,B1Iab       ,0.127
73616,101467,196134,7867,,          , ,20.56348755,41.77282122,97.27626459,6.5,1.559965573,K0III-IV    ,0.994
74289,102370,198236,7967,,          , ,20.74252234,69.75190057,132.2751323,6.5,0.892608978,G8III       ,0.973
74324,102414,197540,7931,,          , ,20.75364483,-27.24729815,144.3001443,6.5,0.703666173,G8III       ,0.946
74622,102804,198624, , ,,,20.82713648,50.1270703,366.3003663,6.5,-1.319186765,F7V: comp   ,1.624
75368,103822,200465, , ,,,21.03915469,39.50903218,432.9004329,6.5,-1.681940101,A1V comp    ,1.51
75408,103871,200595,8064,,          , ,21.04683793,45.84889936,414.9377593,6.5,-1.589914787,B3Vn        ,-0.124
75423,103889,200340,8054,,          , ,21.0498951,-0.92474717,446.4285714,6.5,-1.748759908,B6V         ,-0.094
77521,106643,205603, , ,,,21.60141324,15.08220968,136.9863014,6.5,0.816614301,G8II        ,0.94
78686,108268,208184, , ,,,21.93428437,-52.46366589,191.2045889,6.5,0.092508444,G6III       ,0.925
78875,108513,208897, , ,,,21.98323446,19.02038379,63.7755102,6.5,2.476730292,K0          ,1.013
79289,109079,209932,8422,,          , ,22.09734381,45.112512,214.1327623,6.5,-0.153415597,A0V         ,-0.025
79740,109691,210890, , ,,,22.21944825,18.27990063,230.4147465,6.5,-0.312551352,K2          ,1.374
79814,109788,211076, , ,,,22.23845873,17.18956616,122.1001221,6.5,1.066419509,K4III       ,1.288
84201,116106,221356,8931,Wo 9829  ,          , ,23.52538847,-4.08693695,26.23983207,6.5,4.405194744,F8V         ,0.531
87240,0, , ,Gl 816.2B, , ,21.07354893,-19.85515151,48.4496124,6.5,3.073548465, , 
982,1339,1255, , ,,,0.2793545,10.24475802,1052.631579,6.51,-3.601381974,M2III:      ,1.864
1053,1444,1388,,Wo 9008  ,, ,0.29962023,-13.45563887,26.15062762,6.51,4.422589418,G2V         ,0.599
2013,2865,3322,149,,          , ,0.60558009,27.25479152,215.0537634,6.51,-0.152735236,B8IIIMNp... ,-0.07
2520,3611,4321,204,,          , ,0.77084524,55.30539128,177.9359431,6.51,0.258681578,A2III       ,0.181
2597,3730,4568,217,, 61    Psc, ,0.79853567,20.92531069,57.43825388,6.51,2.713993856,F8V         ,0.521
6516,9362,12431, , ,,,2.00467626,-55.01280664,150.3759398,6.51,0.624108227,K0II/IIICN. ,0.97
6951,9981,13155, , ,,,2.14216427,-6.67801595,183.8235294,6.51,0.187994498,G5          ,0.879
7127,10233,13511, , ,,,2.19263072,-17.74300337,243.3090024,6.51,-0.420790891,M1/M2III    ,1.622
7218,10356,13683, , ,,,2.22492404,5.01283375,66.57789614,6.51,2.393349663,F0          ,0.356
7598,10884,14373,680,,          , ,2.33456782,30.18817435,221.72949,6.51,-0.219117291,K0          ,1.223
9106,13004,17086, , ,,,2.78602089,60.57076067,294.9852507,6.51,-0.839001509,F0V         ,0.528
9129,13040,17528,835,,   Eta1For, ,2.79271673,-35.55053547,189.7533207,6.51,0.119053076,K0/K1III    ,0.962
9305,13275,17624, , ,,,2.84799559,35.39390349,135.501355,6.51,0.850281809,K2          ,1.476
9705,13843,18511, , ,,,2.97015067,-12.00579638,128.2051282,6.51,0.970473013,K0III       ,1.031
10570,15048,20043, , ,,,3.2319083,18.97331129,324.6753247,6.51,-1.047246417,K5          ,1.487
11110,15816,21149,1031,,          , ,3.39572415,-32.70709299,197.6284585,6.51,0.030752584,K3III       ,1.372
11219,15979,21004,1020,,          , ,3.4299587,53.92162363,77.88161994,6.51,2.052825119,A9III-IV    ,0.298
13066,18657,24982,1229,,          , ,3.99443952,38.82038884,336.7003367,6.51,-1.126217753,A1Vp...     ,0.113
13088,18691,25470,1250,,          , ,4.00431285,-51.56498143,364.9635036,6.51,-1.301247186,M1III       ,1.651
14801,21010,28447, , ,,,4.50554566,28.1317722,39.71405878,6.51,3.515278629,G5          ,0.722
15502,21966,29606,1486,,          , ,4.7216005,59.52123474,172.4137931,6.51,0.327139968,A7IV        ,0.239
15756,22319,30508, , ,,,4.80768104,2.71513834,47.55111745,6.51,3.124196363,G5          ,0.846
